Area de Abrangencia,Semana Epidemiologica,Data da Instalacao,Data da Coleta,Status
C.S.BETANIA,20,16/05/2017,23/05/2017,POSITIVO
C.S.BETANIA,20,16/05/2017,23/05/2017,POSITIVO
C.S.BETANIA,20,16/05/2017,23/05/2017,POSITIVO
C.S.BETANIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,POSITIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,POSITIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,POSITIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,POSITIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CICERO ILDEFONSO,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CICERO ILDEFONSO,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CICERO ILDEFONSO,20,16/05/2017,23/05/2017,POSITIVO
C.S.CICERO ILDEFONSO,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CICERO ILDEFONSO,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VISTA ALEGRE,20,16/05/2017,23/05/2017,POSITIVO
C.S.VISTA ALEGRE,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VISTA ALEGRE,20,16/05/2017,23/05/2017,POSITIVO
C.S.VISTA ALEGRE,20,16/05/2017,23/05/2017,POSITIVO
C.S.VISTA ALEGRE,20,16/05/2017,23/05/2017,POSITIVO
C.S.VISTA ALEGRE,20,16/05/2017,23/05/2017,POSITIVO
C.S.CONJ. BETANIA,20,16/05/2017,23/05/2017,POSITIVO
C.S.CONJ. BETANIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CONJ. BETANIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CONJ. BETANIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA IMPERIAL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA IMPERIAL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA IMPERIAL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA IMPERIAL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA IMPERIAL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA IMPERIAL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CABANA,20,16/05/2017,23/05/2017,POSITIVO
C.S.CABANA,20,16/05/2017,23/05/2017,POSITIVO
C.S.CABANA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CABANA,20,16/05/2017,23/05/2017,POSITIVO
C.S.CABANA,20,16/05/2017,23/05/2017,POSITIVO
C.S.CABANA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CABANA,20,16/05/2017,23/05/2017,POSITIVO
C.S.CABANA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CABANA,20,16/05/2017,23/05/2017,POSITIVO
C.S.CABANA,20,16/05/2017,23/05/2017,POSITIVO
C.S.PALMEIRAS,20,16/05/2017,23/05/2017,POSITIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,POSITIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,POSITIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,POSITIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,POSITIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,POSITIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.SANTA MARIA,20,16/05/2017,23/05/2017,POSITIVO
C.S.JOAO XXIII,20,16/05/2017,23/05/2017,NEGATIVO
C.S.JOAO XXIII,20,16/05/2017,23/05/2017,NEGATIVO
C.S.JOAO XXIII,20,16/05/2017,23/05/2017,NEGATIVO
C.S.JOAO XXIII,20,16/05/2017,23/05/2017,POSITIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.VILA LEONINA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,POSITIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,POSITIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,POSITIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,POSITIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,POSITIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,POSITIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,POSITIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,POSITIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,NEGATIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,POSITIVO
C.S.CEU AZUL,20,16/05/2017,23/05/2017,POSITIVO
C.S.LAGOA,20,16/05/2017,23/05/2017,POSITIVO
C.S.LAGOA,20,16/05/2017,23/05/2017,POSITIVO
C.S.LAGOA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.LAGOA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.LAGOA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.LAGOA,20,16/05/2017,23/05/2017,NEGATIVO
C.S.LAGOA,20,16/05/2017,23/05/2017,POSITIVO
C.S.LAGOA,20,16/05/2017,23/05/2017,POSITIVO
C.S.JARDIM DOS COMERCIARIOS,20,16/05/2017,23/05/2017,NEGATIVO
C.S.NOVA YORK,20,16/05/2017,23/05/2017,POSITIVO
C.S.NOVA YORK,20,16/05/2017,23/05/2017,NEGATIVO
C.S.NOVA YORK,20,16/05/2017,23/05/2017,NEGATIVO
C.S.NOVA YORK,20,16/05/2017,23/05/2017,POSITIVO
C.S.NOVA YORK,20,16/05/2017,23/05/2017,POSITIVO
C.S.NOVA YORK,20,16/05/2017,23/05/2017,POSITIVO
C.S.NOVA YORK,20,16/05/2017,23/05/2017,NEGATIVO
C.S.JARDIM DOS COMERCIARIOS,20,16/05/2017,23/05/2017,POSITIVO
C.S.JARDIM DOS COMERCIARIOS,20,16/05/2017,23/05/2017,NEGATIVO
C.S.JARDIM DOS COMERCIARIOS,20,16/05/2017,23/05/2017,POSITIVO
C.S.JARDIM DOS COMERCIARIOS,20,16/05/2017,23/05/2017,POSITIVO
C.S.JARDIM DOS COMERCIARIOS,20,16/05/2017,23/05/2017,NEGATIVO
C.S.JARDIM DOS COMERCIARIOS,20,16/05/2017,23/05/2017,NEGATIVO
C.S.JARDIM DOS COMERCIARIOS,20,16/05/2017,23/05/2017,NEGATIVO
C.S.JARDIM DOS COMERCIARIOS,20,16/05/2017,23/05/2017,POSITIVO
C.S.ALCIDES LINS,20,16/05/2017,24/05/2017,NEGATIVO
C.S.ALCIDES LINS,20,16/05/2017,24/05/2017,NEGATIVO
C.S.ALCIDES LINS,20,16/05/2017,24/05/2017,POSITIVO
C.S.ALCIDES LINS,20,17/05/2017,24/05/2017,POSITIVO
C.S.ALCIDES LINS,20,17/05/2017,24/05/2017,POSITIVO
C.S.ALCIDES LINS,20,17/05/2017,24/05/2017,NEGATIVO
C.S.ALCIDES LINS,20,17/05/2017,24/05/2017,NEGATIVO
C.S.ALCIDES LINS,20,17/05/2017,24/05/2017,POSITIVO
C.S.ALCIDES LINS,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,POSITIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,POSITIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,POSITIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,POSITIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,20,17/05/2017,24/05/2017,POSITIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,POSITIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,POSITIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,POSITIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,POSITIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,POSITIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,POSITIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,20,17/05/2017,24/05/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,POSITIVO
C.S.NAZARE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.RIBEIRO DE ABREU,20,17/05/2017,24/05/2017,POSITIVO
C.S.RIBEIRO DE ABREU,20,17/05/2017,24/05/2017,POSITIVO
C.S.RIBEIRO DE ABREU,20,17/05/2017,24/05/2017,NEGATIVO
C.S.RIBEIRO DE ABREU,20,17/05/2017,24/05/2017,POSITIVO
C.S.RIBEIRO DE ABREU,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,POSITIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,POSITIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,POSITIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,POSITIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MARCELO PONTEL GOMES,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO BERNARDO,20,17/05/2017,24/05/2017,POSITIVO
C.S.SAO BERNARDO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO BERNARDO,20,17/05/2017,24/05/2017,POSITIVO
C.S.SAO BERNARDO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO BERNARDO,20,17/05/2017,24/05/2017,POSITIVO
C.S.FLORAMAR - PBH,20,17/05/2017,24/05/2017,NEGATIVO
C.S.FLORAMAR - PBH,20,17/05/2017,24/05/2017,POSITIVO
C.S.FLORAMAR - PBH,20,17/05/2017,24/05/2017,NEGATIVO
C.S.FLORAMAR - PBH,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM GUANABARA,20,17/05/2017,24/05/2017,POSITIVO
C.S.JARDIM GUANABARA,20,17/05/2017,24/05/2017,POSITIVO
C.S.JARDIM GUANABARA,20,17/05/2017,24/05/2017,POSITIVO
C.S.JARDIM GUANABARA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM GUANABARA,20,17/05/2017,24/05/2017,POSITIVO
C.S.JARDIM GUANABARA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM GUANABARA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.CONJ. FELICIDADE(C.S.FELICIDADE),20,17/05/2017,24/05/2017,NEGATIVO
C.S.CONJ. FELICIDADE(C.S.FELICIDADE),20,17/05/2017,24/05/2017,POSITIVO
C.S.CONJ. FELICIDADE(C.S.FELICIDADE),20,17/05/2017,24/05/2017,POSITIVO
C.S.CONJ. FELICIDADE(C.S.FELICIDADE),20,17/05/2017,24/05/2017,POSITIVO
C.S.CONJ. FELICIDADE(C.S.FELICIDADE),20,17/05/2017,24/05/2017,NEGATIVO
C.S.GUARANI,20,17/05/2017,24/05/2017,POSITIVO
C.S.GUARANI,20,17/05/2017,24/05/2017,NEGATIVO
C.S.GUARANI,20,17/05/2017,24/05/2017,POSITIVO
C.S.GUARANI,20,17/05/2017,24/05/2017,NEGATIVO
C.S.GUARANI,20,17/05/2017,24/05/2017,POSITIVO
C.S.GUARANI,20,17/05/2017,24/05/2017,POSITIVO
C.S.GUARANI,20,17/05/2017,24/05/2017,NEGATIVO
C.S.FELICIDADE II,20,17/05/2017,24/05/2017,POSITIVO
C.S.FELICIDADE II,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO BERNARDO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.FELICIDADE II,20,17/05/2017,24/05/2017,POSITIVO
C.S.FELICIDADE II,20,17/05/2017,24/05/2017,POSITIVO
C.S.HAVAI,20,17/05/2017,24/05/2017,POSITIVO
C.S.HAVAI,20,17/05/2017,24/05/2017,NEGATIVO
C.S.HAVAI,20,17/05/2017,24/05/2017,NEGATIVO
C.S.HAVAI,20,17/05/2017,24/05/2017,POSITIVO
C.S.HAVAI,20,17/05/2017,24/05/2017,POSITIVO
C.S.HAVAI,20,17/05/2017,24/05/2017,NEGATIVO
C.S.HAVAI,20,17/05/2017,24/05/2017,NEGATIVO
C.S.HAVAI,20,17/05/2017,24/05/2017,NEGATIVO
C.S.HAVAI,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,POSITIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,POSITIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,POSITIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,POSITIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,POSITIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,POSITIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,POSITIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,POSITIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SAO JORGE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.CONJ. BETANIA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.CONJ. BETANIA,20,17/05/2017,24/05/2017,POSITIVO
C.S.WALDOMIRO LOBO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.WALDOMIRO LOBO,20,17/05/2017,24/05/2017,POSITIVO
C.S.WALDOMIRO LOBO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.WALDOMIRO LOBO,20,17/05/2017,24/05/2017,POSITIVO
C.S.WALDOMIRO LOBO,20,17/05/2017,24/05/2017,POSITIVO
C.S.WALDOMIRO LOBO,20,17/05/2017,24/05/2017,POSITIVO
C.S.WALDOMIRO LOBO,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PROF. AMILCAR VIANA MARTINS,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PROF. AMILCAR VIANA MARTINS,20,17/05/2017,24/05/2017,POSITIVO
C.S.PROF. AMILCAR VIANA MARTINS,20,17/05/2017,24/05/2017,POSITIVO
C.S.PROF. AMILCAR VIANA MARTINS,20,17/05/2017,24/05/2017,POSITIVO
C.S.PROF. AMILCAR VIANA MARTINS,20,17/05/2017,24/05/2017,POSITIVO
C.S.PROF. AMILCAR VIANA MARTINS,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PROF. AMILCAR VIANA MARTINS,20,17/05/2017,24/05/2017,POSITIVO
C.S.PROF. AMILCAR VIANA MARTINS,20,17/05/2017,24/05/2017,NEGATIVO
C.S.PROF. AMILCAR VIANA MARTINS,20,17/05/2017,24/05/2017,NEGATIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,POSITIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,POSITIVO
C.S.NORALDINO DE LIMA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,POSITIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,POSITIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,POSITIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,POSITIVO
C.S.JARDIM EUROPA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,POSITIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,POSITIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,NEGATIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,POSITIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,POSITIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,POSITIVO
C.S.MINAS CAIXA,20,17/05/2017,24/05/2017,POSITIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,POSITIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,NEGATIVO
C.S.SERRA VERDE,20,17/05/2017,24/05/2017,POSITIVO
C.S.DOM JOAQUIM,20,17/05/2017,25/05/2017,POSITIVO
C.S.DOM JOAQUIM,20,17/05/2017,25/05/2017,POSITIVO
C.S.DOM JOAQUIM,20,17/05/2017,25/05/2017,POSITIVO
C.S.DOM JOAQUIM,20,17/05/2017,25/05/2017,NEGATIVO
C.S.DOM JOAQUIM,20,18/05/2017,25/05/2017,NEGATIVO
C.S.DOM JOAQUIM,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SAO MARCOS,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SAO MARCOS,20,18/05/2017,25/05/2017,POSITIVO
C.S.SAO MARCOS,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SAO MARCOS,20,18/05/2017,25/05/2017,POSITIVO
C.S.SAO MARCOS,20,18/05/2017,25/05/2017,POSITIVO
C.S.SAO MARCOS,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SAO MARCOS,20,18/05/2017,25/05/2017,NEGATIVO
C.S.SAO MARCOS,20,18/05/2017,25/05/2017,NEGATIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.GOIANIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.PROVIDENCIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.PROVIDENCIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.PROVIDENCIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.PROVIDENCIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.PROVIDENCIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.PROVIDENCIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.PROVIDENCIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.PROVIDENCIA,20,18/05/2017,25/05/2017,NEGATIVO
C.S.PROVIDENCIA,20,18/05/2017,25/05/2017,POSITIVO
C.S.PRIMEIRO DE MAIO,20,18/05/2017,25/05/2017,NEGATIVO
C.S.PRIMEIRO DE MAIO,20,18/05/2017,25/05/2017,NEGATIVO
